time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
45.556,17.5271,3.3359,0.08,-0.0,0.0001,0.0,18.1863,4.3354,1.0278,1.5271,0.0002,0.0008,-0.0,0.0008,0.0,1.015,-1780.558,-944.8163,-2084.886,2911.9042,1
45.598,17.5271,3.3359,0.08,-0.0,0.0001,0.0,18.1852,4.3351,1.0286,1.5269,0.0002,0.0002,0.0002,0.0003,0.0,1.015,-1783.7514,-942.8187,-2088.853,2916.0682,1
45.639,17.5271,3.3359,0.08,-0.0,0.0001,0.0,18.1841,4.3349,1.0295,1.5268,-0.0003,-0.0001,-0.0004,0.0005,0.0,1.015,-1783.7518,-942.8179,-2088.853,2916.0682,1
45.681,17.5271,3.3359,0.08,-0.0,0.0001,0.0,17.9062,4.8876,1.2248,1.9653,-0.0003,0.0002,0.0004,0.0006,0.0,0.455,-1783.752,-942.8175,-2088.853,2916.0682,1
45.723,17.5271,3.3359,0.08,-0.0,0.0001,0.0,17.9055,4.8875,1.2265,1.966,-0.0004,-0.0012,-0.0003,0.0013,0.0,0.456,-1783.7521,-942.8172,-2088.853,2916.0682,1
45.764,17.5271,3.3359,0.08,-0.0,0.0001,-0.0,17.9048,4.8874,1.2282,1.9668,0.0005,0.0003,0.0005,0.0008,0.0,0.456,-1783.7522,-942.8172,-2088.853,2916.0682,1
45.806,17.5271,3.3359,0.08,-0.0,0.0001,-0.0,17.9039,4.8872,1.2304,1.9677,0.0001,0.0003,0.0002,0.0004,0.0,0.456,-1787.7598,-940.346,-2093.939,2921.3887,1
45.847,17.527,3.3359,0.08,-0.0,0.0001,-0.0,18.2548,4.5523,1.1848,1.7971,-0.0004,-0.0005,0.0006,0.0009,0.0,0.822,-1791.5613,-937.9091,-2099.178,2926.7092,1
45.889,17.527,3.3359,0.08,-0.0,0.0001,0.0,18.255,4.5513,1.1863,1.7975,0.0002,0.0002,0.0003,0.0004,0.0,0.823,-1791.5615,-937.9086,-2099.178,2926.7092,1
45.931,17.527,3.3359,0.08,-0.0,0.0001,0.0,18.2553,4.5498,1.1884,1.7979,0.0005,0.0001,0.0003,0.0006,0.0,0.824,-1791.5618,-937.9081,-2099.178,2926.7092,1
45.972,17.527,3.3359,0.08,-0.0,0.0001,-0.0,18.4727,4.6634,0.7536,1.7636,0.0003,-0.0007,0.0007,0.0011,0.0,0.697,-1796.0576,-935.0966,-2105.526,2933.1419,1
46.014,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4732,4.6632,0.7521,1.7631,0.0,0.0001,-0.0009,0.0009,0.0,0.698,-1796.0577,-935.0963,-2105.526,2933.1419,1
46.055,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4741,4.6629,0.75,1.7625,-0.0001,-0.0003,0.0001,0.0003,0.0,0.698,-1800.1931,-932.4145,-2111.855,2939.3885,1
46.097,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4747,4.6627,0.7485,1.7622,-0.0003,0.0002,0.0009,0.001,0.0,0.698,-1800.1932,-932.4143,-2111.855,2939.3885,1
46.139,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4755,4.6625,0.747,1.7619,0.0005,0.0004,-0.0005,0.0008,0.0,0.698,-1800.1933,-932.4141,-2111.855,2939.3885,1
46.18,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5182,4.1494,0.5244,1.3571,0.0004,0.0004,-0.0002,0.0006,0.0,1.193,-1800.1934,-932.414,-2111.855,2939.3885,1
46.222,17.527,3.336,0.08,-0.0,0.0001,0.0,18.517,4.1489,0.5238,1.3556,-0.0002,-0.0007,0.0008,0.001,0.0,1.194,-1802.9529,-930.58,-2116.671,2943.9737,1
46.263,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5157,4.1483,0.5232,1.3542,-0.0004,0.0002,0.0002,0.0006,0.0,1.195,-1802.953,-930.5798,-2116.671,2943.9737,1
46.305,17.527,3.336,0.08,-0.0,0.0001,0.0,18.514,4.1475,0.5224,1.3522,-0.0001,-0.0,0.0003,0.0003,0.0,1.196,-1802.9533,-930.5793,-2116.671,2943.9737,1
46.347,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5128,4.1468,0.5217,1.3506,0.0001,-0.0005,0.0002,0.0006,0.0,1.196,-1806.9688,-928.1043,-2123.643,2950.689,1
46.388,17.527,3.336,0.08,-0.0,0.0001,0.0,18.6811,4.1256,0.6499,1.51,-0.0003,0.0003,0.0,0.0005,0.0,1.208,-1809.5072,-926.8406,-2128.725,2955.5191,1
46.43,17.527,3.336,0.08,-0.0,0.0001,0.0,18.6818,4.1257,0.6495,1.5104,0.0005,-0.0002,0.0,0.0006,0.0,1.208,-1809.5075,-926.84,-2128.725,2955.5191,1
46.471,17.527,3.336,0.08,-0.0,0.0001,0.0,18.6823,4.1258,0.6492,1.5108,0.0006,-0.0001,0.0001,0.0006,0.0,1.208,-1809.5076,-926.8397,-2128.725,2955.5191,1
46.513,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5287,3.8298,0.774,1.3149,0.0,0.0005,0.0002,0.0005,0.0,1.51,-1809.5076,-926.8397,-2128.725,2955.5191,1
46.555,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5282,3.828,0.7745,1.314,0.0001,0.0007,0.0004,0.0008,0.0,1.512,-1812.7093,-925.5503,-2134.955,2961.5822,1
46.596,17.527,3.336,0.08,-0.0,0.0001,-0.0,18.5278,3.8267,0.7749,1.3135,-0.0004,0.0003,0.0009,0.0011,0.0,1.513,-1812.7095,-925.55,-2134.955,2961.5822,1
46.638,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5275,3.8254,0.7753,1.313,0.0002,0.0001,-0.0001,0.0002,0.0,1.514,-1816.3229,-924.4252,-2141.867,2968.448,1
46.679,17.527,3.336,0.08,-0.0,0.0001,0.0,18.5271,3.8237,0.7758,1.3123,-0.0003,-0.0001,-0.0004,0.0006,0.0,1.516,-1816.323,-924.425,-2141.867,2968.448,1
46.721,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4709,4.475,0.8068,1.6482,0.0,-0.0006,-0.0004,0.0007,0.0,0.88,-1816.323,-924.4249,-2141.867,2968.448,1
46.763,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4705,4.4763,0.8065,1.6487,0.0003,0.0002,-0.0007,0.0008,0.0,0.879,-1818.7013,-924.1524,-2146.579,2973.2329,1
46.804,17.527,3.336,0.08,-0.0,0.0001,0.0,18.47,4.4779,0.806,1.6493,-0.0005,0.0005,0.0001,0.0007,0.0,0.878,-1818.7014,-924.1522,-2146.579,2973.2329,1
46.846,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4696,4.4791,0.8057,1.6497,-0.0003,-0.0002,-0.0007,0.0008,0.0,0.877,-1818.7015,-924.152,-2146.579,2973.2329,1
46.887,17.527,3.336,0.08,-0.0,0.0001,0.0,18.4692,4.4802,0.8054,1.6502,0.0005,0.0004,-0.0003,0.0007,0.0,0.876,-1822.2977,-923.5227,-2153.147,2980.0014,1
46.929,17.527,3.336,0.08,-0.0,0.0001,0.0,18.0641,4.6903,1.095,1.7755,-0.0007,-0.0001,0.0,0.0007,0.0,0.646,-1822.2978,-923.5223,-2153.147,2980.0014,1
46.971,17.527,3.336,0.08,-0.0,0.0001,0.0,18.0605,4.6917,1.0956,1.7759,-0.0007,0.0002,0.0006,0.001,0.0,0.645,-1824.7809,-923.4382,-2157.302,2984.511,1
47.012,17.527,3.336,0.08,-0.0,0.0001,0.0,18.0322,4.5621,1.136,1.6952,0.0002,-0.0003,0.0002,0.0004,0.0,0.772,-1824.781,-923.4381,-2157.302,2984.511,1
47.054,17.527,3.336,0.08,-0.0,0.0001,0.0,18.0294,4.5609,1.1362,1.6936,-0.0,0.0007,0.0008,0.0011,0.0,0.773,-1828.0631,-923.0418,-2162.355,2990.0676,1
47.095,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.9461,4.3038,1.5202,1.785,-0.0,0.0002,0.0005,0.0005,0.0,1.031,-1828.0633,-923.0414,-2162.355,2990.0676,1
47.137,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.9466,4.3027,1.5196,1.7841,-0.0003,0.0002,0.0009,0.001,0.0,1.032,-1828.0634,-923.0413,-2162.355,2990.0676,1
47.179,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.9473,4.3012,1.5189,1.7829,-0.0004,-0.0007,-0.0012,0.0015,0.0,1.033,-1828.0634,-923.0412,-2162.355,2990.0676,1
47.22,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.84,4.3944,1.2666,1.6206,-0.0003,-0.0004,0.0001,0.0005,0.0,0.952,-1831.8608,-922.4425,-2167.904,2996.2403,1
47.262,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.8401,4.395,1.2637,1.6188,0.0001,0.0001,-0.001,0.001,0.0,0.952,-1831.8608,-922.4424,-2167.904,2996.2403,1
47.303,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.8404,4.3958,1.2597,1.6165,-0.0003,-0.0002,-0.0001,0.0004,0.0,0.951,-1831.8609,-922.4423,-2167.904,2996.2403,1
47.345,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.8407,4.3965,1.2568,1.6148,0.0002,-0.0002,-0.0005,0.0006,0.0,0.95,-1834.6321,-921.8848,-2171.414,3000.3189,1
47.387,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.8411,4.3971,1.2539,1.6132,0.0002,0.0003,0.001,0.001,0.0,0.95,-1834.6322,-921.8847,-2171.414,3000.3189,1
47.428,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.8401,4.3959,1.3069,1.6512,-0.0002,-0.0002,0.0,0.0003,0.0,0.951,-1834.6323,-921.8845,-2171.414,3000.3189,1
47.47,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.8389,4.3979,1.3047,1.6507,0.0002,0.0002,0.0007,0.0007,0.0,0.949,-1838.6388,-920.7635,-2176.73,3006.2956,1
47.511,17.527,3.3361,0.08,-0.0,0.0001,0.0,18.0206,4.0454,0.8688,1.17,0.0001,-0.0008,0.0008,0.0011,0.0,1.288,-1838.639,-920.763,-2176.73,3006.2956,1
47.553,17.527,3.3361,0.08,-0.0,0.0001,0.0,18.0208,4.0463,0.8682,1.1703,0.0,-0.0004,0.0001,0.0004,0.0,1.287,-1841.5195,-919.8061,-2180.211,3010.3013,1
47.595,17.527,3.3361,0.08,-0.0,0.0001,-0.0,18.075,4.0285,1.103,1.3514,-0.0001,0.0005,0.0002,0.0006,0.0,1.307,-1841.5196,-919.806,-2180.211,3010.3013,1
47.636,17.527,3.3361,0.08,-0.0,0.0001,-0.0,18.0754,4.028,1.1034,1.3516,-0.0,-0.0001,0.0007,0.0007,0.0,1.308,-1841.5196,-919.8058,-2180.211,3010.3013,1
47.678,17.527,3.3361,0.08,-0.0,0.0001,0.0,18.0761,4.0275,1.1039,1.352,-0.0001,0.0001,-0.0003,0.0003,0.0,1.308,-1845.6449,-918.4733,-2185.574,3016.3265,1
47.719,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.929,4.1845,1.1537,1.4262,0.0,-0.0001,-0.0004,0.0005,0.0,1.151,-1845.645,-918.473,-2185.574,3016.3265,1
47.761,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.6487,4.2683,1.0636,1.3606,0.0001,0.0001,-0.0001,0.0002,0.0,1.121,-1849.3113,-917.0766,-2190.309,3021.597,1
47.803,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.6471,4.2677,1.064,1.3604,0.0002,0.0004,0.0001,0.0004,0.0,1.123,-1849.3114,-917.0763,-2190.309,3021.597,1
47.844,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.6459,4.2673,1.0643,1.3602,-0.0001,0.0005,-0.0002,0.0005,0.0,1.123,-1852.7248,-915.7075,-2194.861,3026.5903,1
47.886,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.6447,4.2669,1.0645,1.36,-0.0002,0.0003,0.0008,0.0008,0.0,1.124,-1852.7248,-915.7075,-2194.861,3026.5903,1
47.927,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.4091,4.1323,1.0174,1.2355,-0.0005,-0.0003,0.001,0.0012,0.0,1.339,-1852.7253,-915.7065,-2194.861,3026.5903,1
47.969,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.787,4.185,1.0699,1.3297,0.0005,-0.0006,0.0003,0.0008,0.0,1.168,-1852.7254,-915.7063,-2194.861,3026.5903,1
48.011,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.7884,4.1844,1.0707,1.3301,-0.0004,0.0006,0.0002,0.0008,0.0,1.168,-1856.2936,-914.1019,-2199.806,3031.8962,1
48.052,17.527,3.3361,0.08,-0.0,0.0001,-0.0,17.7902,4.1835,1.0717,1.3307,-0.0003,-0.0003,0.0005,0.0007,0.0,1.169,-1856.2938,-914.1014,-2199.806,3031.8962,1
48.094,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.7916,4.1828,1.0724,1.3311,0.0006,0.0006,0.0001,0.0008,0.0,1.169,-1859.8743,-912.3514,-2204.92,3037.2923,1
48.135,17.527,3.3361,0.08,-0.0,0.0001,0.0,17.793,4.1822,1.0732,1.3315,0.0007,-0.0,-0.0001,0.0007,0.0,1.17,-1859.8745,-912.3511,-2204.92,3037.2923,1
48.177,17.527,3.3362,0.08,-0.0,0.0001,0.0,17.9184,4.4155,1.3333,1.6997,-0.0,0.0,0.0013,0.0013,0.0,0.921,-1859.8747,-912.3506,-2204.92,3037.2923,1
48.219,17.527,3.3362,0.08,-0.0,0.0001,0.0,17.9186,4.4163,1.3331,1.7,0.0003,-0.0003,0.0005,0.0006,0.0,0.921,-1863.9662,-910.3396,-2210.902,3043.5606,1
48.26,17.527,3.3362,0.08,-0.0,0.0001,-0.0,17.9186,4.417,1.3328,1.7004,0.0002,0.0001,0.0003,0.0004,0.0,0.92,-1863.9664,-910.3393,-2210.902,3043.5606,1
48.302,17.527,3.3362,0.08,-0.0,0.0001,0.0,17.9188,4.418,1.3327,1.701,0.0007,-0.0003,0.0002,0.0008,0.0,0.919,-1863.9665,-910.3389,-2210.902,3043.5606,1
48.343,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4008,4.2165,0.889,1.4809,-0.0003,-0.0003,-0.0003,0.0005,0.0,1.148,-1866.8459,-908.7642,-2215.457,3048.1785,1
48.385,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4008,4.2163,0.8872,1.4797,-0.0005,-0.0001,0.0008,0.001,0.0,1.148,-1866.8459,-908.7641,-2215.457,3048.1785,1
48.427,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4007,4.2161,0.8847,1.4782,-0.0001,0.0002,0.0003,0.0004,0.0,1.148,-1870.9645,-906.6179,-2222.103,3054.9163,1
48.468,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.6038,4.1676,0.6705,1.4831,-0.0003,0.0001,0.0006,0.0006,0.0,1.167,-1870.9648,-906.6174,-2222.103,3054.9163,1
48.51,17.527,3.3362,0.08,-0.0,0.0001,-0.0,18.604,4.1679,0.6701,1.4832,0.0001,-0.0006,-0.0007,0.0009,0.0,1.167,-1870.9648,-906.6172,-2222.103,3054.9163,1
48.551,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4861,3.903,0.9718,1.4271,-0.0001,0.0001,0.0012,0.0012,0.0,1.442,-1873.8781,-905.0528,-2227.119,3059.9018,1
48.593,17.527,3.3362,0.08,-0.0,0.0001,-0.0,18.4854,3.9005,0.9732,1.4264,0.0001,0.0002,0.0004,0.0005,0.0,1.444,-1873.8783,-905.0524,-2227.119,3059.9018,1
48.635,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4846,3.8982,0.9745,1.4258,0.0003,0.0001,-0.0007,0.0008,0.0,1.447,-1873.8784,-905.0521,-2227.119,3059.9018,1
48.676,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4836,3.895,0.9762,1.4249,-0.0004,0.0001,0.0003,0.0005,0.0,1.45,-1878.1329,-902.9461,-2234.426,3067.2285,1
48.718,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4827,3.8927,0.9774,1.4242,0.0002,0.0007,0.0002,0.0008,0.0,1.452,-1878.133,-902.9458,-2234.426,3067.2285,1
48.759,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.6334,4.2275,0.9592,1.6708,-0.0003,0.0002,0.0008,0.0009,0.0,1.106,-1881.1213,-901.5132,-2239.868,3072.6185,1
48.801,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.6343,4.2262,0.9589,1.6706,-0.0002,-0.0005,0.0004,0.0007,0.0,1.108,-1881.1216,-901.5126,-2239.868,3072.6185,1
48.843,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.6349,4.2252,0.9588,1.6704,-0.0002,-0.0003,0.0005,0.0006,0.0,1.109,-1881.1217,-901.5124,-2239.868,3072.6185,1
48.884,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4057,4.2709,1.009,1.5839,-0.0002,0.0,-0.0001,0.0003,0.0,1.094,-1884.9608,-899.7861,-2246.809,3079.5454,1
48.926,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.4031,4.2692,1.0101,1.5822,0.0,-0.0006,-0.0001,0.0006,0.0,1.096,-1884.9611,-899.7856,-2246.809,3079.5454,1
48.967,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.8482,4.3932,0.8642,1.8649,0.0,0.0006,0.0001,0.0006,0.0,0.957,-1884.9611,-899.7855,-2246.809,3079.5454,1
49.009,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.8473,4.3923,0.8645,1.8639,0.0001,-0.0002,-0.0004,0.0005,0.0,0.958,-1888.8484,-898.2409,-2253.807,3086.6025,1
49.051,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.8463,4.3911,0.865,1.8627,0.0007,0.0007,-0.0005,0.0011,0.0,0.959,-1888.8488,-898.24,-2253.807,3086.6025,1
49.092,17.527,3.3362,0.08,-0.0,0.0001,0.0,18.8455,4.3902,0.8653,1.8617,-0.0004,-0.0001,-0.0002,0.0005,0.0,0.96,-1888.8489,-898.2398,-2253.807,3086.6025,1
49.134,17.527,3.3362,0.08,-0.0,0.0001,-0.0,18.8447,4.3892,0.8656,1.8608,0.0002,-0.0001,0.0002,0.0003,0.0,0.961,-1888.8489,-898.2398,-2253.807,3086.6025,1
49.175,17.527,3.3362,0.08,-0.0,0.0001,-0.0,19.3027,4.0798,1.4292,2.3508,0.0003,0.0002,0.0006,0.0007,0.0,1.406,-1898.2888,-895.456,-2270.036,3103.4826,1
49.217,17.527,3.3362,0.08,-0.0,0.0001,0.0,19.3034,4.0788,1.4301,2.3516,-0.0005,0.0002,0.0008,0.001,0.0,1.407,-1898.2891,-895.4554,-2270.036,3103.4826,1
49.259,17.527,3.3363,0.08,-0.0,0.0001,0.0,19.3041,4.0777,1.4311,2.3523,0.0004,0.0003,-0.0005,0.0007,0.0,1.408,-1898.2891,-895.4552,-2270.036,3103.4826,1
49.3,17.527,3.3363,0.08,-0.0,0.0001,0.0,19.305,4.0761,1.4325,2.3533,0.0001,-0.0001,0.0002,0.0003,0.0,1.41,-1898.2892,-895.455,-2270.036,3103.4826,1
49.342,17.527,3.3363,0.08,-0.0,0.0001,-0.0,19.3056,4.0749,1.4335,2.354,0.0005,-0.0002,-0.0001,0.0005,0.0,1.411,-1902.0935,-895.0885,-2275.813,3109.9515,1
49.383,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.8608,4.0202,1.7409,2.2373,0.0001,-0.0001,-0.0004,0.0004,0.0,1.327,-1902.0936,-895.0882,-2275.813,3109.9516,1
49.425,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.8589,4.0184,1.7407,2.2354,0.0001,-0.0,-0.0005,0.0005,0.0,1.329,-1902.0937,-895.088,-2275.813,3109.9516,1
49.467,17.527,3.3363,0.08,-0.0,0.0001,-0.0,18.751,3.7569,1.7868,2.1421,0.0,-0.0001,-0.0001,0.0002,0.0,1.579,-1902.0937,-895.088,-2275.813,3109.9516,1
49.508,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.7491,3.7538,1.7852,2.1391,0.0003,-0.0001,0.0004,0.0005,0.0,1.582,-1907.7459,-894.5367,-2283.924,3119.2187,1
49.55,17.527,3.3363,0.08,-0.0,0.0001,-0.0,18.7465,3.7495,1.783,2.135,-0.0004,0.0001,0.0001,0.0004,0.0,1.586,-1912.0103,-894.5138,-2289.227,3125.728,1
49.591,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.7705,3.6483,1.5167,1.9256,-0.0005,-0.0004,-0.0004,0.0008,0.0,1.688,-1912.0104,-894.5135,-2289.227,3125.728,1
49.633,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.7696,3.6479,1.5161,1.9245,-0.0003,0.0004,-0.0002,0.0005,0.0,1.689,-1912.0105,-894.5134,-2289.227,3125.728,1
49.675,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.7682,3.6474,1.5152,1.9229,0.0004,0.0007,0.0003,0.0008,0.0,1.689,-1918.205,-894.2643,-2296.729,3134.9763,1
49.716,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.4219,3.6199,1.1598,1.4308,-0.0001,-0.0004,-0.0004,0.0005,0.0,1.731,-1918.2051,-894.264,-2296.729,3134.9763,1
49.758,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.42,3.6203,1.1588,1.429,0.0004,0.0001,-0.0004,0.0006,0.0,1.731,-1918.2051,-894.264,-2296.729,3134.9763,1
49.799,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.4176,3.6209,1.1574,1.4265,0.0,0.0005,-0.0005,0.0007,0.0,1.73,-1922.8667,-894.1587,-2301.489,3141.3126,1
49.841,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.4158,3.6214,1.1564,1.4248,-0.0003,-0.0,-0.0008,0.0008,0.0,1.73,-1922.8668,-894.1585,-2301.489,3141.3126,1
49.883,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.414,3.6218,1.1554,1.423,0.0006,-0.0003,0.0004,0.0007,0.0,1.73,-1922.8668,-894.1585,-2301.489,3141.3126,1
49.924,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.6304,3.8451,1.2615,1.6948,-0.0,-0.0006,-0.0003,0.0007,0.0,1.489,-1929.6041,-893.6079,-2308.427,3150.402,1
49.966,17.527,3.3363,0.08,-0.0,0.0001,-0.0,18.6311,3.8458,1.2613,1.6953,-0.0004,-0.0004,-0.0005,0.0007,0.0,1.488,-1929.6042,-893.6077,-2308.427,3150.402,1
50.007,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.6317,3.8464,1.261,1.6957,-0.0002,-0.0007,-0.0002,0.0008,0.0,1.487,-1929.6042,-893.6076,-2308.427,3150.402,1
50.049,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.6324,3.8473,1.2606,1.6962,-0.0004,-0.0001,-0.0004,0.0005,0.0,1.486,-1934.5524,-893.2163,-2312.93,3156.6494,1
50.091,17.527,3.3363,0.08,-0.0,0.0001,0.0,18.6328,3.8479,1.2604,1.6964,-0.0002,-0.0001,0.0003,0.0004,0.0,1.486,-1934.5526,-893.2158,-2312.93,3156.6494,1
50.132,17.5269,3.3363,0.08,-0.0,0.0001,0.0,18.7173,3.9458,1.2067,1.7487,-0.0002,-0.0001,-0.0004,0.0004,0.0,1.388,-1941.5931,-892.5098,-2319.817,3165.8512,1
50.174,17.5269,3.3363,0.08,-0.0,0.0001,0.0,18.7192,3.948,1.2072,1.7511,-0.0003,0.0002,0.0001,0.0004,0.0,1.386,-1941.5934,-892.5091,-2319.817,3165.8512,1
50.215,17.5269,3.3363,0.08,-0.0,0.0001,-0.0,18.5235,3.9043,1.5469,1.8621,0.0001,-0.0002,0.0001,0.0003,0.0,1.436,-1946.6567,-891.9345,-2324.394,3172.1769,1
50.257,17.5269,3.3363,0.08,-0.0,0.0001,0.0,18.5225,3.9056,1.548,1.8628,0.0002,0.0001,0.0004,0.0005,0.0,1.435,-1946.6568,-891.9343,-2324.394,3172.1769,1
50.299,17.5269,3.3363,0.08,-0.0,0.0001,0.0,18.5211,3.9074,1.5495,1.8638,0.0002,-0.0,0.0002,0.0002,0.0,1.433,-1946.6569,-891.934,-2324.394,3172.1769,1
50.34,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.5201,3.9088,1.5505,1.8645,-0.0002,-0.0002,-0.0008,0.0008,0.0,1.432,-1946.6569,-891.934,-2324.394,3172.1769,1
50.382,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.5191,3.9102,1.5516,1.8653,-0.0002,0.0001,0.0006,0.0007,0.0,1.431,-1953.9044,-891.071,-2331.292,3181.4778,1
50.423,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.5628,4.1015,1.675,2.05,0.0002,-0.0,0.0003,0.0004,0.0,1.236,-1959.1458,-890.2771,-2336.02,3187.9685,1
50.465,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.5605,4.104,1.6762,2.0507,-0.0005,-0.0001,0.0007,0.0008,0.0,1.234,-1959.146,-890.2766,-2336.02,3187.9685,1
50.507,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.5582,4.1064,1.6776,2.0515,0.0005,-0.0005,-0.0006,0.0009,0.0,1.232,-1959.1461,-890.2765,-2336.02,3187.9685,1
50.548,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.8529,4.2783,1.4856,2.1496,0.0004,0.0001,0.0,0.0004,0.0,1.071,-1966.7304,-889.1128,-2343.115,3197.5468,1
50.59,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.854,4.2794,1.4849,2.1504,0.0003,-0.0005,0.0,0.0006,0.0,1.07,-1966.7308,-889.1118,-2343.115,3197.5468,1
50.631,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.8552,4.2805,1.4842,2.1511,-0.0001,0.0001,-0.0004,0.0004,0.0,1.07,-1966.7309,-889.1117,-2343.115,3197.5468,1
50.673,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.8568,4.282,1.4834,2.1522,0.0006,0.0009,-0.0005,0.0011,0.0,1.068,-1972.1972,-888.1089,-2348.094,3204.3093,1
50.715,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.8581,4.2831,1.4827,2.1531,-0.0001,0.0001,0.0006,0.0006,0.0,1.067,-1972.1975,-888.1082,-2348.094,3204.3093,1
50.756,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.4786,4.3011,1.3305,1.8439,0.0001,0.0003,-0.0001,0.0003,0.0,1.049,-1972.1977,-888.1078,-2348.094,3204.3093,1
50.798,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.4775,4.3017,1.3299,1.8433,0.0002,-0.0001,-0.0002,0.0003,0.0,1.049,-1972.1978,-888.1077,-2348.094,3204.3093,1
50.839,17.5269,3.3364,0.08,-0.0,0.0001,-0.0,18.4768,4.3023,1.3294,1.8429,0.0001,0.0003,-0.0004,0.0006,0.0,1.048,-1979.1734,-886.8344,-2354.554,3213.0231,1
50.881,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.4761,4.303,1.329,1.8426,0.0002,-0.0003,-0.0001,0.0004,0.0,1.048,-1979.1735,-886.8342,-2354.554,3213.0231,1
50.923,17.5269,3.3364,0.08,-0.0,0.0001,0.0,18.4752,4.3038,1.3284,1.8422,0.0001,0.0,-0.0003,0.0003,0.0,1.047,-1987.147,-885.385,-2362.01,3223.044,1
