time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
32.702,-658.6431,-1038.4658,-1291.1044,-99.7322,2.7899,-65.4252,-648.8107,-1036.4409,-1283.8456,12.3882,-0.0001,-0.0021,0.0083,0.0085,0.0,100.0,0.125,0.125,1.0,1783.8666,0
32.743,-662.7982,-1038.332,-1293.8452,-99.7161,3.5508,-66.0774,-651.808,-1036.3362,-1285.8242,13.7515,0.0028,-0.0122,0.0165,0.0207,0.0,100.0,0.125,0.125,1.0,1787.312,0
32.785,-666.9531,-1038.1669,-1296.6144,-99.7218,4.3008,-66.7836,-654.805,-1036.211,-1287.8211,15.1236,-0.0014,0.004,-0.0063,0.0076,0.0,100.0,0.125,0.125,1.0,1790.767,0
32.827,-671.1087,-1037.9708,-1299.4143,-99.751,5.036,-67.5436,-661.25,-1036.2447,-1292.2031,12.336,0.0037,-0.0101,0.003,0.0112,0.0,100.0,0.125,0.125,1.0,1794.2338,0
32.868,-675.2662,-1037.7444,-1302.2471,-99.8053,5.7521,-68.3574,-664.2509,-1036.0766,-1294.2528,13.7123,-0.0011,0.0002,0.0038,0.0039,0.0,100.0,0.125,0.125,1.0,1797.715,0
32.91,-679.4265,-1037.4888,-1305.115,-99.8863,6.4442,-69.2243,-669.417,-1036.012,-1297.8227,12.4719,-0.0009,0.0021,-0.006,0.0064,0.0,100.0,0.125,0.125,1.0,1801.2132,0
32.951,-683.5908,-1037.205,-1308.0202,-99.9952,7.1071,-70.1435,-673.425,-1035.7348,-1300.6226,12.6583,0.0114,0.003,0.0024,0.012,0.0,100.0,0.125,0.125,1.0,1804.7312,0
32.993,-687.7575,-1036.8943,-1310.9649,-100.0,7.7354,-71.1133,-676.4331,-1035.5064,-1302.7521,14.0577,0.0041,0.0063,-0.0007,0.0076,0.0,100.0,0.125,0.125,1.0,1808.2708,0
33.035,-691.9242,-1036.5584,-1313.9511,-100.0,8.3229,-72.1311,-681.6301,-1035.3389,-1306.4689,12.7843,0.0025,-0.0036,0.0025,0.005,0.0,100.0,0.125,0.125,1.0,1811.8336,0
33.076,-696.0908,-1036.1991,-1316.9808,-100.0,8.8639,-73.1938,-685.6414,-1034.9894,-1309.3882,12.9731,-0.0003,-0.004,-0.0099,0.0107,0.0,100.0,0.125,0.125,1.0,1815.4221,0
33.118,-700.2575,-1035.8184,-1320.0557,-100.0,9.3527,-74.2978,-688.65,-1034.7108,-1311.6117,14.3966,-0.0014,0.0,-0.0043,0.0045,0.0,100.0,0.125,0.125,1.0,1819.0389,0
33.159,-704.4242,-1035.4186,-1323.1775,-100.0,9.7836,-75.4383,-695.3415,-1034.4478,-1316.4804,11.3264,0.0031,0.0011,-0.0018,0.0038,0.0,100.0,0.125,0.125,1.0,1822.6865,0
33.201,-708.5908,-1035.0023,-1326.3475,-100.0,10.1515,-76.6103,-699.3504,-1034.0438,-1319.536,11.5196,0.0074,0.0019,0.0127,0.0148,0.0,100.0,0.125,0.125,1.0,1826.3674,0
33.243,-712.7575,-1034.5722,-1329.567,-100.0,10.4518,-77.8076,-702.357,-1033.7301,-1321.865,12.9692,0.0012,0.0025,-0.0006,0.0029,0.0,100.0,0.125,0.125,1.0,1830.0842,0
33.284,-716.9242,-1034.1312,-1332.8368,-100.0,10.6805,-79.0236,-705.3638,-1033.409,-1324.2265,14.4326,-0.0076,-0.0018,0.0114,0.0138,0.0,100.0,0.125,0.125,1.0,1833.8391,0
33.326,-721.0908,-1033.6824,-1336.1575,-100.0,10.8345,-80.2512,-709.3727,-1032.9725,-1327.4265,14.6304,0.0085,-0.0016,-0.0006,0.0086,0.0,100.0,0.125,0.125,1.0,1837.6344,0
33.367,-725.2575,-1033.2289,-1339.5295,-100.0,10.9115,-81.4829,-716.3641,-1032.4968,-1332.77,11.1946,-0.0033,-0.0045,-0.0071,0.009,0.0,100.0,0.125,0.125,1.0,1841.4721,0
33.409,-729.4242,-1032.774,-1342.9528,-100.0,10.9104,-82.7111,-719.3727,-1032.1674,-1335.2433,12.6822,0.0066,0.0027,0.0102,0.0125,0.0,100.0,0.125,0.125,1.0,1845.354,0
33.451,-733.5908,-1032.321,-1346.4271,-100.0,10.8309,-83.9281,-723.384,-1031.7297,-1338.5923,12.8807,0.003,0.0052,-0.0003,0.006,0.0,100.0,0.125,0.125,1.0,1849.2818,0
33.492,-737.7575,-1031.873,-1349.9516,-100.0,10.6737,-85.126,-726.3926,-1031.4049,-1341.1422,14.387,0.0007,0.0101,0.0027,0.0105,0.0,100.0,0.125,0.125,1.0,1853.2568,0
33.534,-741.9242,-1031.4334,-1353.5255,-100.0,10.4404,-86.2976,-729.4011,-1031.0851,-1343.7242,15.9064,-0.0037,-0.0051,0.0049,0.008,0.0,100.0,0.125,0.125,1.0,1857.28,0
33.575,-746.0908,-1031.0051,-1357.1474,-100.0,10.1337,-87.4357,-737.5264,-1030.432,-1350.3934,10.9222,-0.005,-0.005,0.0078,0.0105,0.0,100.0,0.125,0.125,1.0,1861.3521,0
33.617,-750.2575,-1030.5913,-1360.8159,-100.0,9.7568,-88.5337,-740.5329,-1030.1354,-1353.0475,12.4548,-0.0045,0.0009,0.0088,0.0099,0.0,100.0,0.125,0.125,1.0,1865.4738,0
33.659,-754.4242,-1030.1947,-1364.5291,-100.0,9.3139,-89.5853,-743.5394,-1029.8498,-1355.7308,14.0003,0.0098,0.0027,0.0034,0.0107,0.0,100.0,0.125,0.125,1.0,1869.6451,0
33.7,-758.5908,-1029.818,-1368.2849,-100.0,8.8095,-90.5851,-747.548,-1029.4887,-1359.3517,14.2075,0.0048,0.0,0.0137,0.0145,0.0,100.0,0.125,0.125,1.0,1873.8659,0
33.742,-762.7575,-1029.4636,-1372.0811,-100.0,8.2487,-91.528,-750.5545,-1029.2346,-1362.0982,15.7678,-0.0014,-0.0139,0.0028,0.0142,0.0,100.0,0.125,0.125,1.0,1878.1358,0
33.783,-766.9242,-1029.1337,-1375.9152,-100.0,7.6369,-92.4095,-757.7475,-1028.6824,-1368.26,11.959,0.0059,0.0043,0.0101,0.0125,0.0,100.0,0.125,0.125,1.0,1882.4541,0
33.825,-771.0908,-1028.8304,-1379.7845,-100.0,6.98,-93.2259,-761.7556,-1028.3938,-1371.9897,12.1694,0.0008,0.0064,-0.0012,0.0066,0.0,100.0,0.125,0.125,1.0,1886.8198,0
33.867,-775.2575,-1028.5554,-1383.6863,-100.0,6.2839,-93.9738,-764.7617,-1028.1986,-1374.812,13.7492,-0.0029,0.0023,-0.0038,0.0053,0.0,100.0,0.125,0.125,1.0,1891.2318,0
33.908,-779.4242,-1028.3102,-1387.6176,-100.0,5.5546,-94.6504,-767.7678,-1028.0226,-1377.6536,15.3373,0.0008,0.0003,-0.0106,0.0106,0.0,100.0,0.125,0.125,1.0,1895.6885,0
33.95,-783.5908,-1028.096,-1391.5755,-100.0,4.7985,-95.2536,-771.7759,-1027.819,-1381.4698,15.5497,-0.0085,-0.002,-0.0066,0.0109,0.0,100.0,0.125,0.125,1.0,1900.1882,0
33.991,-787.7575,-1027.9427,-1395.5563,-100.0,2.7596,-95.7436,-777.22,-1027.5896,-1386.434,13.9421,-0.0111,-0.0025,0.0079,0.0138,0.0,100.0,0.125,0.125,1.0,1904.7445,0
34.033,-791.9242,-1027.8751,-1399.5527,-100.0,0.6892,-96.0171,-780.2279,-1027.5436,-1389.3236,15.5418,-0.0065,-0.0052,0.0001,0.0083,0.0,100.0,0.125,0.125,1.0,1909.3647,0
34.075,-796.0908,-1027.894,-1403.5554,-100.0,-1.3918,-96.0741,-788.1623,-1027.3596,-1396.5746,10.5773,-0.0009,0.0041,-0.0154,0.016,0.0,100.0,0.125,0.125,1.0,1914.0425,0
34.116,-800.2575,-1027.9995,-1407.5556,-100.0,-3.4621,-95.9171,-791.1672,-1027.4467,-1399.4613,12.1842,0.0028,-0.0093,-0.0058,0.0114,0.0,100.0,0.125,0.125,1.0,1918.7707,0
34.158,-804.4242,-1028.1907,-1411.5445,-100.0,-5.501,-95.5507,-794.1723,-1027.5895,-1402.3415,13.7897,-0.0083,0.0083,0.0017,0.0119,0.0,100.0,0.125,0.125,1.0,1923.5421,0
34.199,-808.5908,-1028.4656,-1415.5134,-100.0,-7.4882,-94.9816,-798.1792,-1027.8648,-1406.1628,14.007,-0.0054,0.005,0.0101,0.0125,0.0,100.0,0.125,0.125,1.0,1928.3491,0
34.241,-812.7575,-1028.8218,-1419.4542,-100.0,-9.404,-94.2188,-801.1844,-1028.1329,-1409.0084,15.6053,0.0011,-0.0039,0.0053,0.0067,0.0,100.0,0.125,0.125,1.0,1933.1838,0
34.283,-816.9242,-1029.2558,-1423.3589,-100.0,-11.2301,-93.2731,-806.5595,-1028.4231,-1413.9285,14.0375,-0.0013,-0.0021,0.0089,0.0092,0.0,100.0,0.125,0.125,1.0,1938.0383,0
34.324,-821.0908,-1029.7635,-1427.2202,-100.0,-12.949,-92.1572,-810.5652,-1028.9241,-1417.6437,14.2549,-0.002,-0.0029,-0.0006,0.0036,0.0,100.0,0.125,0.125,1.0,1942.9048,0
34.366,-825.2575,-1030.3401,-1431.0315,-100.0,-14.5451,-90.8855,-813.5697,-1029.3524,-1420.393,15.8353,-0.0036,0.0059,0.0083,0.0108,0.0,100.0,0.125,0.125,1.0,1947.7753,0
34.407,-829.4242,-1030.9801,-1434.7865,-100.0,-16.0043,-89.4738,-820.4505,-1029.8851,-1426.5894,12.2032,-0.0065,0.0048,-0.0067,0.0105,0.0,100.0,0.125,0.125,1.0,1952.6424,0
34.449,-833.5908,-1031.6775,-1438.4798,-100.0,-17.3144,-87.9391,-824.4565,-1030.5654,-1430.1357,12.4216,-0.0054,0.0124,-0.0047,0.0143,0.0,100.0,0.125,0.125,1.0,1957.4985,0
34.491,-837.7575,-1032.4259,-1442.1067,-100.0,-18.4655,-86.2992,-827.4611,-1031.1148,-1432.7457,13.9772,-0.0002,-0.0062,-0.0067,0.0091,0.0,100.0,0.125,0.125,1.0,1962.3367,0
34.532,-841.9242,-1033.2184,-1445.6632,-100.0,-19.4496,-84.5723,-830.4657,-1031.6936,-1435.3105,15.5177,0.002,-0.0045,-0.0082,0.0096,0.0,100.0,0.125,0.125,1.0,1967.1501,0
34.574,-846.0908,-1034.048,-1449.1461,-100.0,-20.261,-82.7773,-834.4718,-1032.5037,-1438.6565,15.7295,-0.0004,0.0099,-0.0105,0.0145,0.0,100.0,0.125,0.125,1.0,1971.9327,0
34.615,-850.2575,-1034.9074,-1452.553,-100.0,-20.8963,-80.9324,-839.8421,-1033.283,-1443.1838,14.1032,0.0082,-0.0053,-0.0054,0.0112,0.0,100.0,0.125,0.125,1.0,1976.6787,0
34.657,-854.4242,-1035.7892,-1455.8822,-100.0,-21.3542,-79.0556,-842.8501,-1033.9252,-1445.5833,15.6045,0.0028,-0.0082,0.0017,0.0088,0.0,100.0,0.125,0.125,1.0,1981.3829,0
34.699,-858.5908,-1036.686,-1459.1329,-100.0,-21.6354,-77.1642,-849.0073,-1034.9566,-1450.5614,12.9733,0.0003,0.0055,0.005,0.0074,0.0,100.0,0.125,0.125,1.0,1986.0408,0
34.74,-862.7575,-1037.5905,-1462.3047,-100.0,-21.7423,-75.2745,-852.0144,-1035.6142,-1452.8406,14.453,-0.0019,-0.0123,-0.0055,0.0135,0.0,100.0,0.125,0.125,1.0,1990.6482,0
34.782,-866.9242,-1038.4955,-1465.3982,-100.0,-21.6793,-73.4015,-855.0215,-1036.273,-1455.0689,15.9156,0.0054,-0.008,0.0016,0.0098,0.0,100.0,0.125,0.125,1.0,1995.2019,0
34.823,-871.0908,-1039.3942,-1468.4142,-100.0,-21.4518,-71.5589,-862.8048,-1037.5705,-1461.1946,11.1403,-0.0032,-0.0007,-0.0044,0.0055,0.0,100.0,0.125,0.125,1.0,1999.6988,0
34.865,-875.2575,-1040.2797,-1471.3544,-100.0,-21.0666,-69.7589,-865.8106,-1038.2099,-1463.3055,12.5822,0.0055,-0.0006,-0.0109,0.0123,0.0,100.0,0.125,0.125,1.0,2004.1367,0
34.907,-879.4242,-1041.1457,-1474.2208,-100.0,-20.5313,-68.0125,-868.8164,-1038.8372,-1465.3684,14.0078,-0.0037,-0.0014,0.002,0.0044,0.0,100.0,0.125,0.125,1.0,2008.5138,0
34.948,-883.5908,-1041.9861,-1477.0158,-100.0,-19.8541,-66.3288,-872.8242,-1039.6488,-1468.0467,14.2067,0.002,-0.0053,-0.0023,0.0061,0.0,100.0,0.125,0.125,1.0,2012.8289,0
34.99,-887.7575,-1042.7953,-1479.7423,-100.0,-19.0436,-64.7157,-878.0711,-1040.5813,-1471.7581,12.7466,0.0051,-0.0165,0.0041,0.0178,0.0,100.0,0.125,0.125,1.0,2017.081,0
35.031,-891.9242,-1043.5677,-1482.4033,-100.0,-18.1086,-63.18,-881.0773,-1041.1395,-1473.6729,14.134,-0.0045,0.0129,-0.0083,0.016,0.0,100.0,0.125,0.125,1.0,2021.2698,0
35.073,-896.0908,-1044.2986,-1485.0023,-100.0,-17.058,-61.727,-885.0857,-1041.8424,-1476.1628,14.3277,0.0062,0.0071,-0.0057,0.011,0.0,100.0,0.125,0.125,1.0,2025.3953,0
35.115,-900.2575,-1044.9831,-1487.5426,-100.0,-15.9005,-60.3613,-891.9614,-1042.8922,-1480.9725,10.7872,0.0011,-0.0085,-0.0039,0.0094,0.0,100.0,0.125,0.125,1.0,2029.4577,0
35.156,-904.4242,-1045.6227,-1490.0344,-100.0,-15.0899,-59.5879,-894.9675,-1043.3488,-1482.7638,12.1434,-0.0066,0.0058,-0.0028,0.0092,0.0,100.0,0.125,0.125,1.0,2033.4653,0
35.198,-908.5908,-1046.242,-1492.5119,-100.0,-14.6673,-59.3601,-898.9755,-1043.934,-1485.1337,12.3377,-0.0069,0.0079,0.0072,0.0127,0.0,100.0,0.125,0.125,1.0,2037.4558,0
35.239,-912.7575,-1046.8426,-1494.9806,-100.0,-14.2016,-59.1624,-901.9815,-1044.3591,-1486.9043,13.6936,-0.0045,-0.009,-0.0116,0.0154,0.0,100.0,0.125,0.125,1.0,2041.4342,0
35.281,-916.9242,-1047.4228,-1497.4418,-100.0,-13.6956,-58.9971,-904.9876,-1044.7712,-1488.67,15.0485,0.0016,-0.0041,-0.0129,0.0136,0.0,100.0,0.125,0.125,1.0,2045.4006,0
35.323,-921.0908,-1047.9812,-1499.8969,-100.0,-13.1519,-58.8666,-913.1022,-1045.87,-1493.9149,10.201,-0.0053,0.0069,-0.0003,0.0087,0.0,100.0,0.125,0.125,1.0,2049.3552,0
35.364,-925.2575,-1048.516,-1502.3474,-100.0,-12.5734,-58.7729,-916.1085,-1046.2521,-1495.6804,11.5446,-0.0076,0.0013,-0.0107,0.0132,0.0,100.0,0.125,0.125,1.0,2053.2984,0
35.406,-929.4242,-1049.026,-1504.7949,-100.0,-11.9633,-58.7181,-919.1149,-1046.6184,-1497.4437,12.8887,-0.0106,0.0022,0.0075,0.0131,0.0,100.0,0.125,0.125,1.0,2057.2306,0
35.447,-933.5908,-1049.51,-1507.241,-100.0,-11.3249,-58.7041,-923.1234,-1047.0807,-1499.7931,13.0744,-0.0019,0.009,-0.0052,0.0106,0.0,100.0,0.125,0.125,1.0,2061.1525,0
35.489,-937.7575,-1049.9667,-1509.6875,-100.0,-10.6617,-58.7327,-926.1298,-1047.407,-1501.5553,14.4183,0.001,0.0022,-0.0105,0.0108,0.0,100.0,0.125,0.125,1.0,2065.0649,0
35.531,-941.9242,-1050.3953,-1512.1362,-100.0,-9.9777,-58.8054,-929.1363,-1047.7152,-1503.3187,15.7627,-0.0066,0.0091,0.004,0.012,0.0,100.0,0.125,0.125,1.0,2068.9686,0
35.572,-946.0908,-1050.7951,-1514.589,-100.0,-9.277,-58.9236,-937.3412,-1048.6916,-1508.495,10.8682,-0.0077,-0.0073,0.0091,0.0139,0.0,100.0,0.125,0.125,1.0,2072.8645,0
35.614,-950.2575,-1051.1653,-1517.0478,-100.0,-8.564,-59.0883,-940.3475,-1048.9556,-1510.2696,12.2079,0.0039,0.0203,-0.0127,0.0243,0.0,100.0,0.125,0.125,1.0,2076.754,0
35.655,-954.4242,-1051.5056,-1519.5145,-100.0,-7.8434,-59.3002,-943.3539,-1049.2002,-1512.0491,13.5498,0.0032,-0.0091,-0.0066,0.0117,0.0,100.0,0.125,0.125,1.0,2080.6382,0
35.697,-958.5908,-1051.8159,-1521.9911,-100.0,-7.1201,-59.5594,-947.3622,-1049.4959,-1514.4314,13.7336,-0.0083,-0.0012,0.0058,0.0102,0.0,100.0,0.125,0.125,1.0,2084.5185,0
35.739,-962.7575,-1052.096,-1524.4796,-100.0,-6.3992,-59.8658,-952.6668,-1050.0056,-1517.7263,12.3207,-0.0063,-0.0044,0.003,0.0083,0.0,100.0,0.125,0.125,1.0,2088.3965,0
35.78,-966.9242,-1052.3463,-1526.9819,-100.0,-5.6858,-60.2185,-955.6734,-1050.1847,-1519.5325,13.6655,-0.0072,0.0061,0.0019,0.0096,0.0,100.0,0.125,0.125,1.0,2092.2735,0
35.822,-971.0908,-1052.5671,-1529.5,-100.0,-4.985,-60.6163,-959.6822,-1050.3935,-1521.9565,13.8486,0.0054,0.0062,0.0044,0.0093,0.0,100.0,0.125,0.125,1.0,2096.1515,0
35.863,-975.2575,-1052.759,-1532.0356,-100.0,-4.3019,-61.0572,-966.6255,-1050.9235,-1526.2242,10.5666,0.0023,0.0033,-0.0001,0.004,0.0,100.0,0.125,0.125,1.0,2100.0319,0
35.905,-979.4242,-1052.9231,-1534.5906,-100.0,-3.6413,-61.5388,-969.6323,-1051.0396,-1528.0681,11.9151,0.0011,0.003,-0.0075,0.0081,0.0,100.0,0.125,0.125,1.0,2103.9166,0
35.947,-983.5908,-1053.0602,-1537.1665,-100.0,-3.0078,-62.058,-973.6416,-1051.1672,-1530.5475,12.0989,0.0027,-0.0075,0.0053,0.0096,0.0,100.0,0.125,0.125,1.0,2107.8074,0
35.988,-987.7575,-1053.1716,-1539.7648,-100.0,-2.4057,-62.6114,-976.6485,-1051.2433,-1532.4238,13.4543,-0.0069,-0.0069,0.0031,0.0103,0.0,100.0,0.125,0.125,1.0,2111.7059,0
36.03,-991.9242,-1053.2587,-1542.3869,-100.0,-1.8387,-63.1949,-979.6555,-1051.3036,-1534.3153,14.8153,-0.0057,-0.0078,-0.0012,0.0098,0.0,100.0,0.125,0.125,1.0,2115.6138,0
36.071,-996.0908,-1053.323,-1545.0339,-100.0,-1.31,-63.8042,-986.0566,-1051.5605,-1538.3464,12.1867,0.0017,-0.0029,0.0132,0.0136,0.0,100.0,0.125,0.125,1.0,2119.5329,0
36.113,-1000.2575,-1053.3663,-1547.7068,-100.0,-0.8224,-64.4346,-989.0651,-1051.59,-1540.2772,13.5508,0.0078,-0.0041,0.0167,0.0189,0.0,100.0,0.125,0.125,1.0,2123.4646,0
36.155,-1004.4242,-1053.3902,-1550.4063,-100.0,-0.3779,-65.0811,-994.2947,-1051.7805,-1543.6566,12.2783,-0.0007,-0.0014,-0.0064,0.0065,0.0,100.0,0.125,0.125,1.0,2127.4104,0
36.196,-1008.5908,-1053.3967,-1553.1331,-100.0,0.0221,-65.7388,-998.3064,-1051.7858,-1546.2833,12.4613,-0.0012,0.0019,-0.0007,0.0023,0.0,100.0,0.125,0.125,1.0,2131.3717,0
36.238,-1012.7575,-1053.3875,-1555.8874,-100.0,0.3769,-66.4024,-1001.3151,-1051.7779,-1548.2742,13.8376,0.0069,0.0035,0.0034,0.0084,0.0,100.0,0.125,0.125,1.0,2135.3496,0
36.279,-1016.9242,-1053.3645,-1558.6694,-100.0,0.6863,-67.0671,-1008.1384,-1051.9472,-1552.6817,10.7261,0.0065,0.0051,-0.0158,0.0178,0.0,100.0,0.125,0.125,1.0,2139.3452,0
36.321,-1021.0908,-1053.3297,-1561.479,-100.0,0.9509,-67.7278,-1012.1468,-1051.9118,-1555.3876,10.9139,0.0016,0.0019,-0.0029,0.0038,0.0,100.0,0.125,0.125,1.0,2143.3593,0
36.363,-1025.2575,-1053.2849,-1564.316,-100.0,1.1717,-68.3799,-1015.153,-1051.8776,-1557.4377,12.3041,-0.0003,-0.0018,0.0094,0.0096,0.0,100.0,0.125,0.125,1.0,2147.3928,0
36.404,-1029.4242,-1053.2318,-1567.1799,-100.0,1.3505,-69.019,-1018.1593,-1051.838,-1559.5053,13.7018,-0.0028,-0.0107,0.0128,0.0169,0.0,100.0,0.125,0.125,1.0,2151.4461,0
36.446,-1033.5908,-1053.1722,-1570.07,-100.0,1.4892,-69.641,-1022.1677,-1051.7784,-1562.2887,13.8917,0.0012,0.0037,-0.0083,0.0092,0.0,100.0,0.125,0.125,1.0,2155.5195,0
36.487,-1037.7575,-1053.1077,-1572.9855,-100.0,1.5906,-70.2423,-1029.1452,-1051.858,-1566.9982,10.5632,0.0043,-0.0057,-0.004,0.0082,0.0,100.0,0.125,0.125,1.0,2159.6133,0
36.529,-1041.9242,-1053.0398,-1575.9256,-100.0,1.6575,-70.8197,-1032.152,-1051.8083,-1569.1209,11.9715,0.0022,-0.0031,-0.0059,0.0071,0.0,100.0,0.125,0.125,1.0,2163.7276,0
36.571,-1046.0908,-1052.9698,-1578.8892,-100.0,1.6931,-71.3704,-1036.1609,-1051.7398,-1571.975,12.1623,0.0047,0.0021,-0.0057,0.0077,0.0,100.0,0.125,0.125,1.0,2167.8621,0
36.612,-1050.2575,-1052.9002,-1581.8746,-100.0,1.5959,-71.8487,-1039.1676,-1051.6881,-1574.1324,13.5792,-0.0013,0.001,-0.0097,0.0098,0.0,100.0,0.125,0.125,1.0,2172.0169,0
36.654,-1054.4242,-1052.8397,-1584.8756,-100.0,1.3337,-72.1447,-1042.1743,-1051.6417,-1576.3007,15.0008,-0.004,-0.0102,-0.0036,0.0115,0.0,100.0,0.125,0.125,1.0,2176.1916,0
36.695,-1058.5908,-1052.7905,-1587.8855,-100.0,1.0527,-72.2907,-1050.2824,-1051.7079,-1581.9453,10.2707,0.0028,-0.0012,0.0188,0.019,0.0,100.0,0.125,0.125,1.0,2180.3824,0
36.737,-1062.7575,-1052.7532,-1590.898,-100.0,0.7672,-72.2893,-1053.2893,-1051.6833,-1584.122,11.6922,0.0088,-0.0057,-0.0025,0.0108,0.0,100.0,0.125,0.125,1.0,2184.5849,0
36.779,-1066.9242,-1052.7276,-1593.9073,-100.0,0.4918,-72.1449,-1056.2962,-1051.6663,-1586.297,13.1147,-0.0046,-0.0009,-0.0113,0.0122,0.0,100.0,0.125,0.125,1.0,2188.7946,0
36.82,-1071.0908,-1052.713,-1596.9073,-100.0,0.24,-71.8634,-1060.3053,-1051.6548,-1589.1887,13.3051,-0.0022,0.0007,0.009,0.0093,0.0,100.0,0.125,0.125,1.0,2193.0068,0
36.862,-1075.2575,-1052.708,-1599.8926,-100.0,0.025,-71.453,-1063.3122,-1051.6536,-1591.3469,14.7252,0.0033,0.0006,-0.0064,0.0073,0.0,100.0,0.125,0.125,1.0,2197.2169,0
36.903,-1079.4242,-1052.711,-1602.8581,-100.0,-0.1408,-70.9229,-1068.722,-1051.663,-1595.1282,13.2433,0.0041,-0.003,-0.0069,0.0086,0.0,100.0,0.125,0.125,1.0,2201.4202,0
36.945,-1083.5908,-1052.7195,-1605.7989,-100.0,-0.2464,-70.284,-1072.7329,-1051.6736,-1597.9587,13.4335,-0.0062,0.001,0.001,0.0064,0.0,100.0,0.125,0.125,1.0,2205.612,0
36.987,-1087.7575,-1052.7308,-1608.7109,-100.0,-0.2815,-69.5484,-1077.9969,-1051.7195,-1601.5979,12.1196,-0.0041,0.0095,-0.0093,0.014,0.0,100.0,0.125,0.125,1.0,2209.788,0
37.028,-1091.9242,-1052.7418,-1611.5902,-100.0,-0.2373,-68.729,-1081.0042,-1051.7297,-1603.6759,13.5243,0.0015,0.0108,-0.0003,0.0109,0.0,100.0,0.125,0.125,1.0,2213.9438,0
37.07,-1096.0908,-1052.749,-1614.4338,-100.0,-0.1061,-67.8396,-1085.0138,-1051.7399,-1606.4109,13.7144,-0.0067,-0.0066,-0.0008,0.0094,0.0,100.0,0.125,0.125,1.0,2218.0755,0
37.111,-1100.2575,-1052.7486,-1617.2389,-100.0,0.1184,-66.8947,-1090.2208,-1051.7442,-1609.8959,12.4766,-0.0056,0.0033,-0.0036,0.0074,0.0,100.0,0.125,0.125,1.0,2222.1795,0
37.153,-1104.4242,-1052.7366,-1620.0037,-100.0,0.4409,-65.9092,-1093.2262,-1051.7372,-1611.8904,13.8643,0.003,-0.0128,-0.0008,0.0131,0.0,100.0,0.125,0.125,1.0,2226.2524,0
37.195,-1108.5908,-1052.7089,-1622.7268,-100.0,0.865,-64.8981,-1099.2964,-1051.6943,-1615.9539,11.5451,0.0012,-0.0028,0.0029,0.0042,0.0,100.0,0.125,0.125,1.0,2230.2912,0
37.236,-1112.7575,-1052.6611,-1625.4075,-100.0,1.3926,-63.8766,-1102.3029,-1051.6602,-1617.8841,12.9191,0.0063,0.0039,0.0036,0.0082,0.0,100.0,0.125,0.125,1.0,2234.2935,0
37.278,-1116.9242,-1052.589,-1628.0457,-100.0,2.0242,-62.8597,-1105.3095,-1051.6108,-1619.7867,14.2853,-0.0061,-0.0004,-0.0,0.0061,0.0,100.0,0.125,0.125,1.0,2238.2572,0
37.319,-1121.0908,-1052.4882,-1630.6419,-100.0,2.759,-61.862,-1111.3815,-1051.5099,-1623.7056,11.9725,-0.0087,-0.0018,-0.0044,0.0099,0.0,100.0,0.125,0.125,1.0,2242.1808,0
37.361,-1125.2575,-1052.3544,-1633.1973,-100.0,3.5948,-60.8977,-1114.3867,-1051.4125,-1625.5444,13.3277,0.0023,0.0051,-0.0071,0.0091,0.0,100.0,0.125,0.125,1.0,2246.0631,0
37.403,-1129.4242,-1052.1835,-1635.7135,-100.0,4.528,-59.9803,-1120.9584,-1051.2214,-1629.7179,10.4184,-0.0037,-0.0007,0.0069,0.0078,0.0,100.0,0.125,0.125,1.0,2249.9034,0
37.444,-1133.5908,-1051.9717,-1638.1927,-100.0,5.5539,-59.1223,-1124.9647,-1051.0146,-1632.0943,10.6074,-0.0048,0.0031,0.0041,0.0071,0.0,100.0,0.125,0.125,1.0,2253.7018,0
37.486,-1137.7575,-1051.7151,-1640.6379,-100.0,6.6663,-58.3355,-1127.9695,-1050.8261,-1633.8505,11.9442,0.0027,0.0026,-0.0027,0.0046,0.0,100.0,0.125,0.125,1.0,2257.4585,0
37.527,-1141.9242,-1051.4102,-1643.0521,-100.0,7.8582,-57.6305,-1130.9742,-1050.6068,-1635.5863,13.2772,0.0062,0.0094,0.0095,0.0147,0.0,100.0,0.125,0.125,1.0,2261.1744,0
37.569,-1146.0908,-1051.0541,-1645.4389,-100.0,9.1215,-57.0165,-1134.9806,-1050.263,-1637.8726,13.4652,-0.0042,0.0019,0.0007,0.0046,0.0,100.0,0.125,0.125,1.0,2264.8509,0
37.611,-1150.2575,-1050.6439,-1647.8025,-100.0,10.4469,-56.5015,-1141.9336,-1049.8217,-1642.0739,10.1381,0.0039,0.0102,0.0099,0.0147,0.0,100.0,0.125,0.125,1.0,2268.4895,0
37.652,-1154.4242,-1050.1772,-1650.1469,-100.0,11.8247,-56.0919,-1144.9397,-1049.4837,-1643.7631,11.4538,-0.0052,0.0051,0.0044,0.0085,0.0,100.0,0.125,0.125,1.0,2272.0926,0
37.694,-1158.5908,-1049.6521,-1652.4769,-100.0,13.2442,-55.7926,-1148.9479,-1048.9743,-1646.0001,11.6359,0.0033,0.0116,0.0061,0.0135,0.0,100.0,0.125,0.125,1.0,2275.6625,0
