time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
13.728,17.7997,3.6363,0.08,0.0001,-0.0,0.0,18.8201,4.6488,1.0552,1.737,0.0001,0.0001,-0.0002,0.0003,0.0,0.702,84.5435,-9.4173,-58.904,90.0236,1
13.77,17.7997,3.6363,0.08,0.0001,-0.0,0.0,18.819,4.6483,1.0558,1.7365,-0.0002,0.0001,-0.0004,0.0005,0.0,0.702,84.6248,-11.171,-62.87,92.9922,1
13.811,17.7997,3.6363,0.08,0.0001,-0.0,0.0,18.8182,4.6479,1.0564,1.7361,-0.0001,0.0002,-0.0014,0.0015,0.0,0.702,84.6192,-11.1861,-62.87,92.9906,1
13.853,17.7997,3.6363,0.08,0.0001,-0.0,0.0,18.7897,4.6089,1.0695,1.7044,-0.0001,0.0,0.001,0.001,0.0,0.735,84.6128,-12.5767,-65.955,95.3282,1
13.894,17.7997,3.6363,0.08,0.0001,-0.0,0.0,18.807,4.6411,1.0579,1.7264,0.0001,-0.0,0.001,0.001,0.0,0.706,84.607,-12.5913,-65.955,95.3266,1
13.936,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8062,4.641,1.0583,1.7261,-0.0002,-0.0002,0.0011,0.0011,0.0,0.706,84.6054,-12.5955,-65.955,95.3262,1
13.978,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8054,4.6409,1.0587,1.7258,0.0,0.0005,-0.0007,0.0009,0.0,0.706,84.5555,-14.3925,-69.841,98.3377,1
14.019,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8044,4.6408,1.0593,1.7255,-0.0008,-0.0007,-0.0001,0.001,0.0,0.706,84.5465,-14.414,-69.841,98.3356,1
14.061,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8149,4.6694,1.0269,1.7304,-0.0002,-0.0001,-0.0003,0.0004,0.0,0.68,84.544,-14.4197,-69.841,98.3349,1
14.102,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8147,4.6697,1.0257,1.7299,0.0004,0.0005,0.0004,0.0007,0.0,0.68,84.5123,-16.5235,-74.33,101.9501,1
14.144,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8338,4.6634,1.0167,1.7325,-0.0002,-0.0002,-0.0005,0.0006,0.0,0.69,84.4138,-18.1991,-77.697,104.7066,1
14.186,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8339,4.6634,1.0158,1.732,0.0006,0.0,-0.0002,0.0006,0.0,0.691,84.4091,-18.2092,-77.697,104.7057,1
14.227,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8339,4.6633,1.015,1.7316,0.0002,-0.0004,0.0002,0.0005,0.0,0.691,84.4034,-18.2212,-77.697,104.7046,1
14.269,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8758,4.6034,1.007,1.7182,0.0001,0.0005,0.001,0.0011,0.0,0.759,84.3171,-20.6974,-82.408,108.7242,1
14.31,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8764,4.6032,1.0055,1.7177,-0.0002,0.0003,-0.0002,0.0005,0.0,0.76,84.3109,-20.71,-82.408,108.7232,1
14.352,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8771,4.6029,1.0041,1.7172,0.0003,0.0006,-0.0002,0.0007,0.0,0.76,84.3033,-20.7249,-82.408,108.7219,1
14.394,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8463,4.6008,1.0169,1.7039,0.0,-0.0001,-0.0008,0.0009,0.0,0.754,84.2996,-20.7322,-82.408,108.7213,1
14.435,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8472,4.6008,1.0174,1.7047,-0.0001,0.0004,-0.0005,0.0006,0.0,0.754,84.1517,-23.6294,-87.228,112.9986,1
14.477,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8481,4.6008,1.0179,1.7055,0.0003,0.0005,-0.0008,0.001,0.0,0.755,84.1416,-23.6484,-87.228,112.9972,1
14.518,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8495,4.6009,1.0187,1.7069,-0.0001,-0.0004,-0.0011,0.0011,0.0,0.755,84.0218,-26.1627,-90.559,116.1411,1
14.56,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.843,4.6403,1.0544,1.7452,-0.0003,0.0004,0.0005,0.0007,0.0,0.715,84.0144,-26.1757,-90.559,116.1402,1
14.602,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8434,4.6404,1.0551,1.7458,0.0002,-0.0,-0.0001,0.0003,0.0,0.715,84.0054,-26.1912,-90.559,116.1391,1
14.643,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8438,4.6405,1.056,1.7467,0.0,0.0002,-0.0004,0.0005,0.0,0.715,83.92,-29.503,-94.612,120.1527,1
14.685,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8432,4.6307,1.0386,1.731,-0.0,0.0001,0.0004,0.0004,0.0,0.724,83.92,-29.503,-94.612,120.1527,1
14.726,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8442,4.6298,1.0376,1.7305,-0.0001,0.0001,0.0,0.0002,0.0,0.726,83.9019,-29.5319,-94.612,120.1507,1
14.768,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8467,4.6379,1.0528,1.7452,0.0004,-0.0003,-0.0003,0.0007,0.0,0.718,83.9907,-33.2048,-98.708,124.4892,1
14.81,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8474,4.6375,1.0537,1.7458,-0.0002,-0.0005,-0.0008,0.001,0.0,0.719,83.9718,-33.2332,-98.708,124.4876,1
14.851,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8479,4.637,1.0545,1.7463,-0.0002,0.0002,0.0007,0.0007,0.0,0.72,84.1814,-37.6161,-103.305,129.6022,1
14.893,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8345,4.6986,1.0879,1.793,0.0005,-0.0003,0.0001,0.0005,0.0,0.657,84.1514,-37.6579,-103.305,129.6001,1
14.934,17.7998,3.6363,0.08,0.0001,-0.0,0.0,18.8343,4.699,1.0882,1.7933,-0.0003,-0.0002,0.0008,0.0009,0.0,0.656,84.1425,-37.6699,-103.305,129.5994,1
14.976,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.834,4.6994,1.0886,1.7936,-0.0,-0.0003,-0.0001,0.0003,0.0,0.656,84.5138,-41.2919,-106.685,133.6715,1
15.018,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8338,4.7001,1.0891,1.7941,-0.0,-0.0001,-0.0001,0.0001,0.0,0.655,84.4846,-41.329,-106.685,133.6694,1
15.059,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8336,4.7006,1.0894,1.7945,-0.0002,-0.0001,0.0003,0.0003,0.0,0.654,84.9148,-45.7073,-111.026,138.866,1
15.101,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8291,4.656,1.0767,1.7586,0.0003,-0.0003,0.0001,0.0005,0.0,0.697,84.8929,-45.7337,-111.026,138.8647,1
15.142,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8309,4.6551,1.0776,1.7596,0.0001,0.0001,0.0004,0.0004,0.0,0.698,84.8731,-45.7567,-111.026,138.8633,1
15.184,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8321,4.6545,1.0782,1.7603,-0.0001,-0.0006,-0.0005,0.0008,0.0,0.699,84.8627,-45.7685,-111.026,138.8625,1
15.226,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8334,4.6538,1.0788,1.761,0.0006,-0.0006,0.0002,0.0009,0.0,0.7,85.3503,-50.2716,-115.525,144.3386,1
15.267,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.835,4.6528,1.0794,1.7617,-0.0001,0.0004,0.0001,0.0004,0.0,0.701,85.319,-50.3054,-115.525,144.3366,1
15.309,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8245,4.5789,1.1071,1.7301,0.0002,0.0,-0.0005,0.0005,0.0,0.771,85.8021,-54.9108,-120.114,149.9956,1
15.35,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8241,4.5784,1.1066,1.7293,0.0001,0.0,0.0002,0.0003,0.0,0.771,85.7781,-54.9353,-120.114,149.9942,1
15.392,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8237,4.5778,1.1059,1.7283,-0.0,-0.0003,0.0001,0.0003,0.0,0.772,85.7591,-54.9542,-120.114,149.993,1
15.434,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8234,4.5773,1.1054,1.7276,-0.0004,-0.0006,0.0002,0.0007,0.0,0.772,86.2132,-60.3085,-125.42,156.5872,1
15.475,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8231,4.5768,1.105,1.7269,0.0001,-0.0007,-0.0007,0.001,0.0,0.773,86.1882,-60.332,-125.42,156.5859,1
15.517,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7984,4.5881,1.1099,1.7216,0.0003,-0.0002,0.0002,0.0004,0.0,0.757,86.169,-60.3496,-125.42,156.5847,1
15.558,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7969,4.5879,1.1118,1.7217,0.0005,-0.0003,-0.0001,0.0005,0.0,0.757,86.5675,-65.368,-130.407,162.8417,1
15.6,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7955,4.5877,1.1137,1.7219,0.0002,0.0005,-0.0,0.0006,0.0,0.757,86.5444,-65.3881,-130.407,162.8405,1
15.642,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7937,4.5875,1.1162,1.7223,-0.0001,0.0006,0.0006,0.0008,0.0,0.757,86.8468,-70.5041,-135.395,169.1678,1
15.683,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7923,4.5872,1.1182,1.7225,-0.0004,0.0001,0.0004,0.0006,0.0,0.757,86.8334,-70.5149,-135.395,169.1671,1
15.725,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8196,4.5934,1.1201,1.7429,0.0003,-0.0002,0.0004,0.0006,0.0,0.756,86.8106,-70.533,-135.395,169.1657,1
15.766,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8173,4.5929,1.1199,1.7412,0.0,0.0007,0.0007,0.001,0.0,0.756,86.9676,-75.822,-140.318,175.526,1
15.808,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.8157,4.5926,1.1199,1.74,0.0001,0.0002,0.0005,0.0006,0.0,0.756,86.9539,-75.8322,-140.318,175.5252,1
15.85,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7898,4.6167,1.0792,1.7145,0.0003,-0.0003,-0.0007,0.0008,0.0,0.727,87.0172,-81.4043,-145.038,181.885,1
15.891,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7901,4.6179,1.079,1.7152,0.0004,0.0003,-0.0005,0.0007,0.0,0.726,86.9769,-81.4323,-145.038,181.8828,1
15.933,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7903,4.6189,1.0788,1.7157,-0.0001,0.0003,-0.0006,0.0007,0.0,0.725,86.9684,-81.438,-145.038,181.8822,1
15.974,17.7999,3.6363,0.08,0.0001,-0.0,0.0,18.7904,4.6198,1.0787,1.7163,0.0002,0.0004,-0.001,0.001,0.0,0.724,86.9738,-87.1789,-149.492,188.16,1
16.016,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7905,4.621,1.0785,1.717,0.0001,-0.0,-0.0001,0.0001,0.0,0.723,86.948,-87.1953,-149.492,188.1585,1
16.058,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7775,4.613,1.1276,1.7341,-0.0002,-0.0,-0.0001,0.0002,0.0,0.729,86.9345,-87.2037,-149.492,188.1576,1
16.099,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7779,4.6125,1.1281,1.7344,-0.0004,-0.0007,-0.0007,0.0011,0.0,0.729,86.9649,-93.122,-153.702,194.409,1
16.141,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7785,4.6118,1.1288,1.7347,0.0,0.0007,0.001,0.0012,0.0,0.73,86.9386,-93.1375,-153.702,194.4074,1
16.182,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7789,4.6113,1.1292,1.7349,-0.0002,-0.0008,0.0003,0.0009,0.0,0.731,86.9249,-93.1455,-153.702,194.4064,1
16.224,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7793,4.6108,1.1297,1.7351,-0.0,0.0001,-0.0002,0.0002,0.0,0.731,87.0979,-99.1612,-157.611,200.5891,1
16.266,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.789,4.6501,1.1303,1.7633,-0.0002,0.0003,0.0009,0.001,0.0,0.694,87.0778,-99.1721,-157.611,200.5877,1
16.307,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.788,4.6503,1.1284,1.7617,0.0004,-0.0004,0.0006,0.0008,0.0,0.694,87.0679,-99.1774,-157.611,200.587,1
16.349,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.787,4.6505,1.1264,1.7601,0.0002,0.0004,0.0007,0.0009,0.0,0.693,87.4436,-105.2571,-161.322,206.7815,1
16.39,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7857,4.6508,1.1236,1.7578,0.0005,0.0001,-0.0003,0.0006,0.0,0.693,87.9629,-112.3693,-165.728,214.1785,1
16.432,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7846,4.6511,1.1215,1.7561,0.0005,-0.0003,0.0009,0.0011,0.0,0.692,87.9474,-112.3768,-165.728,214.1774,1
16.474,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7772,4.675,1.0981,1.7523,0.0001,0.0003,0.0011,0.0012,0.0,0.668,87.9207,-112.3893,-165.728,214.1755,1
16.515,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7763,4.6756,1.0976,1.7518,0.0005,0.0001,-0.0003,0.0006,0.0,0.667,87.9136,-112.3925,-165.728,214.1749,1
16.557,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8056,4.6673,1.1139,1.7729,0.0003,-0.0005,-0.0001,0.0006,0.0,0.68,88.5688,-119.3743,-169.957,221.4778,1
16.598,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8054,4.6668,1.1147,1.773,0.0006,-0.0003,-0.0001,0.0007,0.0,0.681,89.2194,-124.4607,-172.965,226.835,1
16.64,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8066,4.6472,1.0963,1.7515,0.0,0.0001,0.0002,0.0002,0.0,0.7,89.2073,-124.4658,-172.965,226.8341,1
16.682,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8058,4.6471,1.0964,1.7512,-0.0001,-0.0002,-0.0009,0.0009,0.0,0.7,89.1989,-124.4693,-172.965,226.8334,1
16.723,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.805,4.647,1.0966,1.7507,-0.0001,0.0,0.0006,0.0006,0.0,0.7,89.1859,-124.4746,-172.965,226.8323,1
16.765,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.809,4.6426,1.1105,1.7586,-0.0002,0.0001,-0.0002,0.0003,0.0,0.705,90.196,-131.6598,-177.447,234.653,1
16.806,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8085,4.6438,1.1111,1.7593,-0.0,0.0005,-0.0003,0.0006,0.0,0.704,90.1911,-131.6617,-177.447,234.6526,1
16.848,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8079,4.6449,1.1116,1.76,0.0001,0.0001,0.0002,0.0002,0.0,0.703,90.1853,-131.6639,-177.447,234.652,1
16.89,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8071,4.6466,1.1123,1.7609,0.0002,-0.0002,0.0004,0.0005,0.0,0.701,91.0811,-136.7514,-180.628,240.2794,1
16.931,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.8066,4.6478,1.1128,1.7616,-0.0004,-0.0001,-0.0006,0.0008,0.0,0.7,91.0758,-136.7533,-180.628,240.2789,1
16.973,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.787,4.6379,1.0733,1.7216,-0.0002,-0.0,0.0004,0.0004,0.0,0.706,91.0742,-136.7539,-180.628,240.2788,1
17.014,17.8,3.6363,0.08,0.0001,-0.0,0.0,18.7872,4.6406,1.0735,1.7234,-0.0,0.0001,0.0,0.0001,0.0,0.703,92.2555,-143.1742,-184.744,247.5012,1
17.056,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.7873,4.6426,1.0737,1.7248,-0.0002,-0.0003,-0.0005,0.0006,0.0,0.701,92.2468,-143.1773,-184.744,247.5004,1
17.098,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8123,4.6324,1.1105,1.7546,0.0006,-0.0006,-0.0006,0.001,0.0,0.716,92.2426,-143.1788,-184.744,247.5,1
17.139,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8118,4.634,1.1108,1.7555,-0.0,0.0004,0.0005,0.0006,0.0,0.714,93.6785,-150.4545,-189.59,255.8832,1
17.181,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8114,4.635,1.1111,1.756,0.0004,-0.0002,0.0,0.0004,0.0,0.713,94.9283,-155.6643,-193.185,262.0625,1
17.222,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.811,4.6361,1.1113,1.7565,0.0004,-0.0004,-0.0007,0.0009,0.0,0.712,94.9172,-155.6679,-193.185,262.0615,1
17.264,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8281,4.6413,1.0905,1.7573,-0.0006,-0.0002,-0.0003,0.0008,0.0,0.711,94.9102,-155.6701,-193.185,262.0608,1
17.306,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8295,4.6421,1.0902,1.7584,0.0003,0.0013,0.0003,0.0014,0.0,0.71,94.9091,-155.6705,-193.185,262.0606,1
17.347,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8309,4.6428,1.0899,1.7595,0.0003,-0.0001,0.0008,0.0008,0.0,0.71,96.4527,-162.2783,-197.825,269.9635,1
17.389,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8443,4.6581,1.1078,1.7863,0.0001,0.0002,0.0003,0.0004,0.0,0.698,96.4467,-162.2802,-197.825,269.9628,1
17.43,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8456,4.6606,1.1076,1.7884,-0.0005,-0.0003,0.0002,0.0007,0.0,0.696,96.4437,-162.2811,-197.825,269.9625,1
17.472,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8317,4.6245,1.105,1.7583,-0.0001,0.0005,0.0008,0.0009,0.0,0.728,98.3242,-169.8532,-203.258,279.1577,1
17.514,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8314,4.6243,1.1052,1.7581,0.0003,0.0004,-0.0,0.0005,0.0,0.728,98.3156,-169.8557,-203.258,279.1568,1
17.555,17.8001,3.6363,0.08,0.0001,-0.0,0.0,18.8174,4.6068,1.1026,1.7385,-0.0003,-0.0007,-0.0004,0.0008,0.0,0.742,99.7851,-175.3443,-207.353,285.9791,1
17.597,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8178,4.6078,1.1021,1.739,-0.0001,0.0002,-0.0002,0.0003,0.0,0.741,99.7767,-175.3467,-207.353,285.9782,1
17.638,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8182,4.6091,1.1015,1.7396,0.0001,0.0001,0.0003,0.0004,0.0,0.74,99.7753,-175.3471,-207.353,285.978,1
17.68,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.7904,4.6328,1.1186,1.7471,0.0,-0.0003,-0.0002,0.0003,0.0,0.711,101.8172,-183.3864,-213.265,295.8926,1
17.722,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.7903,4.633,1.1195,1.7478,-0.0004,0.0004,-0.0004,0.0007,0.0,0.711,101.8086,-183.3888,-213.265,295.8917,1
17.763,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8059,4.6106,1.1089,1.7377,-0.0004,-0.0005,-0.0007,0.0009,0.0,0.736,103.332,-189.1374,-217.665,303.1341,1
17.805,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8059,4.61,1.1092,1.7375,0.0002,-0.0005,-0.0007,0.0009,0.0,0.737,103.3283,-189.1384,-217.665,303.1336,1
17.846,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8059,4.6093,1.1094,1.7373,-0.0001,0.0002,-0.0,0.0002,0.0,0.737,103.3238,-189.1396,-217.665,303.1331,1
17.888,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8282,4.604,1.1148,1.7505,0.0,0.0001,-0.0007,0.0007,0.0,0.747,105.4568,-197.8407,-223.93,313.7788,1
17.93,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8297,4.6034,1.1147,1.751,-0.0,-0.0001,-0.0018,0.0018,0.0,0.748,105.4526,-197.8418,-223.93,313.7783,1
17.971,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8312,4.6029,1.1146,1.7515,-0.0001,-0.0001,0.0005,0.0005,0.0,0.749,107.0076,-204.3974,-228.441,321.6485,1
18.013,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8333,4.6021,1.1143,1.7522,-0.0004,-0.0004,-0.0003,0.0007,0.0,0.75,106.9983,-204.3997,-228.441,321.6475,1
18.054,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.8348,4.6016,1.1141,1.7526,0.0001,-0.0004,0.001,0.001,0.0,0.751,106.9969,-204.4,-228.441,321.6473,1
18.096,17.8001,3.6362,0.08,0.0001,-0.0,0.0,18.7782,4.6093,1.1529,1.7477,-0.0002,0.0005,-0.0008,0.0009,0.0,0.733,106.9959,-204.4003,-228.441,321.6472,1
18.138,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7793,4.6095,1.151,1.7472,0.0004,-0.0005,-0.0008,0.001,0.0,0.733,109.1749,-214.0709,-234.814,333.0479,1
18.179,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.78,4.6097,1.1495,1.7469,-0.0002,-0.0003,-0.0002,0.0004,0.0,0.732,109.1711,-214.0718,-234.814,333.0475,1
18.221,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7808,4.6099,1.1481,1.7466,0.0001,-0.0002,-0.0001,0.0003,0.0,0.732,109.1726,-214.0714,-234.814,333.0476,1
18.262,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7875,4.6269,1.1259,1.7465,0.0,-0.0002,0.0007,0.0007,0.0,0.717,111.3581,-224.3348,-241.073,344.7878,1
18.304,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7879,4.6247,1.1252,1.745,-0.0001,0.0005,-0.0005,0.0007,0.0,0.719,111.3547,-224.3356,-241.073,344.7874,1
18.346,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7883,4.6224,1.1244,1.7435,0.0003,-0.0006,-0.0003,0.0007,0.0,0.721,111.3537,-224.3358,-241.073,344.7873,1
18.387,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7888,4.6194,1.1233,1.7414,-0.0,0.0005,-0.0004,0.0006,0.0,0.724,114.966,-241.8782,-250.462,363.9915,1
18.429,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7878,4.6359,1.1172,1.7466,0.0006,0.0,0.0002,0.0006,0.0,0.708,114.96,-241.8795,-250.462,363.9908,1
18.47,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7884,4.6351,1.1168,1.7463,0.0006,0.0004,0.0002,0.0007,0.0,0.709,114.9529,-241.881,-250.462,363.9899,1
18.512,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7892,4.6341,1.1163,1.7458,-0.0003,-0.0002,-0.0002,0.0004,0.0,0.71,114.9484,-241.8819,-250.462,363.9893,1
18.554,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7898,4.6332,1.1158,1.7454,0.0003,0.0008,-0.0006,0.0011,0.0,0.711,116.9312,-251.8441,-255.426,374.6738,1
18.595,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7905,4.6324,1.1154,1.745,0.0005,0.0004,0.0007,0.0009,0.0,0.712,116.9239,-251.8456,-255.426,374.6729,1
18.637,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7787,4.6212,1.0843,1.7136,0.0002,-0.0003,0.0006,0.0007,0.0,0.721,116.9203,-251.8463,-255.426,374.6724,1
18.678,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7786,4.6214,1.0864,1.7148,-0.0001,0.0003,0.0002,0.0003,0.0,0.721,118.9873,-262.0962,-260.074,385.3994,1
18.72,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7786,4.6215,1.0884,1.716,-0.0003,-0.0002,-0.0001,0.0004,0.0,0.721,118.9823,-262.0972,-260.074,385.3987,1
18.762,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7783,4.6215,1.0912,1.7176,0.0003,-0.0001,0.0009,0.0009,0.0,0.72,118.9792,-262.0977,-260.074,385.3983,1
18.803,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7781,4.6216,1.0932,1.7187,0.0001,-0.0005,0.0007,0.0009,0.0,0.72,121.0279,-272.5177,-264.345,396.0272,1
18.845,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7656,4.634,1.0722,1.7065,0.0003,-0.0004,-0.0007,0.0009,0.0,0.706,121.0215,-272.5189,-264.345,396.0263,1
18.886,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7662,4.6341,1.071,1.7062,0.0001,0.0005,0.0001,0.0005,0.0,0.706,122.9461,-282.9089,-268.188,406.3637,1
18.928,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7667,4.6342,1.07,1.7059,-0.0003,0.0002,-0.0003,0.0005,0.0,0.706,122.9405,-282.9099,-268.188,406.363,1
18.97,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7672,4.6343,1.0691,1.7058,-0.0004,0.0003,-0.0002,0.0006,0.0,0.706,122.937,-282.9105,-268.188,406.3625,1
19.011,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7679,4.6344,1.0678,1.7054,0.0001,0.0004,0.0002,0.0005,0.0,0.706,124.8436,-293.4004,-271.663,416.5733,1
19.053,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7953,4.5994,1.069,1.7017,-0.0,-0.0004,0.0007,0.0008,0.0,0.745,124.8371,-293.4015,-271.663,416.5724,1
19.094,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7958,4.5977,1.0679,1.7004,0.0003,0.0002,0.0007,0.0008,0.0,0.747,126.6131,-303.9439,-274.831,426.6402,1
19.136,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.7964,4.5953,1.0666,1.6987,0.0008,-0.001,-0.0003,0.0013,0.0,0.749,126.6091,-303.9446,-274.831,426.6396,1
19.178,17.8002,3.6362,0.08,0.0001,-0.0,0.0,18.797,4.5936,1.0655,1.6974,0.0002,-0.0008,0.0017,0.0019,0.0,0.751,126.6042,-303.9453,-274.831,426.6389,1
19.219,17.8003,3.6362,0.08,0.0001,-0.0,0.0,18.7976,4.5918,1.0645,1.6962,0.0001,0.0003,-0.0008,0.0009,0.0,0.753,126.6018,-303.9457,-274.831,426.6386,1
19.261,17.8003,3.6362,0.08,0.0001,-0.0,0.0,18.7864,4.5656,0.9952,1.6352,-0.0002,0.0007,-0.0001,0.0008,0.0,0.777,128.5254,-315.7721,-278.171,437.8417,1
